etsy_source_row,etsy_listing_key,etsy_sku_index,etsy_sku,etsy_sku_status,title,price,currency_code,quantity,variation_1_name,variation_1_values,variation_2_name,variation_2_values,match_status,printify_product_id,printify_title,printify_variant_id,printify_sku,printify_variant_title,printify_price,printify_cost,print_provider_id,estimated_gross_margin
7,29dbe33a8e7f6ece,16,32804751034188639252,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",73204,32804751034188639252,Black / L,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,17,30474781114161596854,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148332,30474781114161596854,Neon Pink / M,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,18,26069752509840174303,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",73201,26069752509840174303,Navy / M,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,19,10603824752944786661,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",73200,10603824752944786661,Black / M,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,20,55389217495963911150,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148331,55389217495963911150,Neon Pink / S,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,21,10910951650856716023,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",73197,10910951650856716023,Navy / S,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,22,20534171214906646128,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",73196,20534171214906646128,Black / S,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,23,12251013170756930073,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",148337,12251013170756930073,Neon Pink / 4XL,2399,2098,29,-2074.01
7,29dbe33a8e7f6ece,24,30337980322991278576,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",101460,30337980322991278576,Navy / 4XL,2399,2098,29,-2074.01
7,29dbe33a8e7f6ece,25,65408096679084813493,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",101423,65408096679084813493,Black / 4XL,2399,2098,29,-2074.01
7,29dbe33a8e7f6ece,26,84988584582963208541,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",148336,84988584582963208541,Neon Pink / 3XL,2599,1611,29,-1587.01
7,29dbe33a8e7f6ece,27,21946937783382381254,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",79152,21946937783382381254,Navy / 3XL,2599,1611,29,-1587.01
7,29dbe33a8e7f6ece,28,31815446400398952805,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",79114,31815446400398952805,Black / 3XL,2599,1611,29,-1587.01
7,29dbe33a8e7f6ece,29,93821657316322952411,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",148335,93821657316322952411,Neon Pink / 2XL,2499,1400,29,-1376.01
7,29dbe33a8e7f6ece,30,31069073562588858353,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",73213,31069073562588858353,Navy / 2XL,2499,1400,29,-1376.01
7,29dbe33a8e7f6ece,31,80002473508094672846,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",73212,80002473508094672846,Black / 2XL,2499,1400,29,-1376.01
7,29dbe33a8e7f6ece,32,88572485163997362879,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",148334,88572485163997362879,Neon Pink / XL,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,33,13080129591074908526,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",73209,13080129591074908526,Navy / XL,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,34,31558827490128143226,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",73208,31558827490128143226,Black / XL,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,35,15931034516028074835,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",148333,15931034516028074835,Neon Pink / L,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,36,57058746466220615949,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",73205,57058746466220615949,Navy / L,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,37,15096839727452724830,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",73204,15096839727452724830,Black / L,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,38,26160652880768273695,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",148332,26160652880768273695,Neon Pink / M,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,39,14124902209845759453,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",73201,14124902209845759453,Navy / M,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,40,28138458979613008003,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",73200,28138458979613008003,Black / M,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,41,25302827068122897136,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",148331,25302827068122897136,Neon Pink / S,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,42,87091520513897432645,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",73197,87091520513897432645,Navy / S,2399,1279,29,-1255.01
7,29dbe33a8e7f6ece,43,18935496567044382923,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52b3c3077ae7c8ce0b57a2,"Lowkey Evil Capybara Halloween Shirt, Funny Ghost Capybara Tee, Cute Spooky Season Graphic T Shirt, Animal Lover Fall Shirt",73196,18935496567044382923,Black / S,2399,1279,29,-1255.01
